STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00049367,"VISALIA, CA US",9/6/1999,0,0,0,91,62
USC00049367,"VISALIA, CA US",9/7/1999,0,0,0,93,64
USC00049367,"VISALIA, CA US",9/8/1999,0,0,0,94,63
USC00049367,"VISALIA, CA US",9/9/1999,0,0,0,93,62
USC00049367,"VISALIA, CA US",9/10/1999,0,0,0,91,62
USC00049367,"VISALIA, CA US",9/11/1999,0,0,0,88,59
USC00049367,"VISALIA, CA US",9/12/1999,0,0,0,89,59
USC00049367,"VISALIA, CA US",9/13/1999,0,0,0,89,62
USC00049367,"VISALIA, CA US",9/14/1999,0,0,0,,
USC00049367,"VISALIA, CA US",9/15/1999,0,0,0,89,58
USC00049367,"VISALIA, CA US",9/16/1999,0,0,0,90,59
USC00049367,"VISALIA, CA US",9/17/1999,0,0,0,92,64
USC00049367,"VISALIA, CA US",9/18/1999,0,0,0,,
USC00049367,"VISALIA, CA US",9/19/1999,0,0,0,,
USC00049367,"VISALIA, CA US",9/20/1999,0,0,0,92,59
USC00049367,"VISALIA, CA US",9/21/1999,0,0,0,84,63
USC00049367,"VISALIA, CA US",9/22/1999,0,0,0,89,63
USC00049367,"VISALIA, CA US",9/23/1999,0.35,0,0,72,63
USC00049367,"VISALIA, CA US",9/24/1999,0,0,0,88,63
USC00049367,"VISALIA, CA US",9/25/1999,0,0,0,89,65
USC00049367,"VISALIA, CA US",9/26/1999,0,0,0,89,64
USC00049367,"VISALIA, CA US",9/27/1999,0,0,0,89,63
USC00049367,"VISALIA, CA US",9/28/1999,0,0,0,89,60
USC00049367,"VISALIA, CA US",9/29/1999,0,0,0,88,59
USC00049367,"VISALIA, CA US",9/30/1999,0,0,0,93,60
USC00049367,"VISALIA, CA US",10/1/1999,0,0,0,92,62
USC00049367,"VISALIA, CA US",10/2/1999,0,0,0,,
USC00049367,"VISALIA, CA US",10/3/1999,0,0,0,92,55
USC00049367,"VISALIA, CA US",10/4/1999,0,0,0,83,60
USC00049367,"VISALIA, CA US",10/5/1999,0,0,0,85,55
USC00049367,"VISALIA, CA US",10/6/1999,0,0,0,75,55
USC00049367,"VISALIA, CA US",10/7/1999,0,0,0,76,53
USC00049367,"VISALIA, CA US",10/8/1999,0,0,0,75,52
USC00049367,"VISALIA, CA US",10/9/1999,0,0,0,83,56
USC00049367,"VISALIA, CA US",10/10/1999,0,0,0,86,58
USC00049367,"VISALIA, CA US",10/11/1999,0,0,0,90,60
USC00049367,"VISALIA, CA US",10/12/1999,0,0,0,90,56
USC00049367,"VISALIA, CA US",10/13/1999,0,0,0,86,56
USC00049367,"VISALIA, CA US",10/14/1999,0,0,0,86,56
USC00049367,"VISALIA, CA US",10/15/1999,0,0,0,83,59
USC00049367,"VISALIA, CA US",10/16/1999,0,0,0,83,55
USC00049367,"VISALIA, CA US",10/17/1999,0,0,0,81,53
USC00049367,"VISALIA, CA US",10/18/1999,0,0,0,80,54
USC00049367,"VISALIA, CA US",10/19/1999,0,0,0,80,52
USC00049367,"VISALIA, CA US",10/20/1999,0,0,0,80,52
USC00049367,"VISALIA, CA US",10/21/1999,0,0,0,81,52
USC00049367,"VISALIA, CA US",10/22/1999,0,0,0,83,53
USC00049367,"VISALIA, CA US",10/23/1999,0,0,0,83,53
USC00049367,"VISALIA, CA US",10/24/1999,0,0,0,79,49
USC00049367,"VISALIA, CA US",10/25/1999,0,0,0,73,47
USC00049367,"VISALIA, CA US",10/26/1999,0,0,0,76,51
USC00049367,"VISALIA, CA US",10/27/1999,0,0,0,78,52
USC00049367,"VISALIA, CA US",10/28/1999,0,0,0,78,52
USC00049367,"VISALIA, CA US",10/29/1999,0,0,0,75,46
USC00049367,"VISALIA, CA US",10/30/1999,0,0,0,68,45
USC00049367,"VISALIA, CA US",10/31/1999,0,0,0,72,47
USC00049367,"VISALIA, CA US",11/1/1999,0,0,0,78,48
USC00049367,"VISALIA, CA US",11/2/1999,0,0,0,76,51
USC00049367,"VISALIA, CA US",11/3/1999,0,0,0,79,49
USC00049367,"VISALIA, CA US",11/4/1999,0,0,0,74,47
USC00049367,"VISALIA, CA US",11/5/1999,0,0,0,74,48
USC00049367,"VISALIA, CA US",11/6/1999,0,0,0,76,48
USC00049367,"VISALIA, CA US",11/7/1999,0,0,0,74,50
USC00049367,"VISALIA, CA US",11/8/1999,0.37,0,0,71,49
USC00049367,"VISALIA, CA US",11/9/1999,0,0,0,,
USC00049367,"VISALIA, CA US",11/10/1999,0,0,0,66,46
USC00049367,"VISALIA, CA US",11/11/1999,0,0,0,66,46
USC00049367,"VISALIA, CA US",11/12/1999,0,0,0,69,46
USC00049367,"VISALIA, CA US",11/13/1999,0,0,0,,
USC00049367,"VISALIA, CA US",11/14/1999,0,0,0,,
USC00049367,"VISALIA, CA US",11/15/1999,0,0,0,76,46
USC00049367,"VISALIA, CA US",11/16/1999,0,0,0,74,52
USC00049367,"VISALIA, CA US",11/17/1999,0.13,0,0,71,49
USC00049367,"VISALIA, CA US",11/18/1999,0,0,0,62,42
USC00049367,"VISALIA, CA US",11/19/1999,0,0,0,62,42
USC00049367,"VISALIA, CA US",11/20/1999,0.23,0,0,66,47
USC00049367,"VISALIA, CA US",11/21/1999,0,0,0,60,45
USC00049367,"VISALIA, CA US",11/22/1999,0,0,0,59,38
USC00049367,"VISALIA, CA US",11/23/1999,0,0,0,56,39
USC00049367,"VISALIA, CA US",11/24/1999,0,0,0,57,37
USC00049367,"VISALIA, CA US",11/25/1999,0,0,0,58,39
USC00049367,"VISALIA, CA US",11/26/1999,0,0,0,59,37
USC00049367,"VISALIA, CA US",11/27/1999,0,0,0,59,39
USC00049367,"VISALIA, CA US",11/28/1999,0,0,0,62,41
USC00049367,"VISALIA, CA US",11/29/1999,0,0,0,66,42
USC00049367,"VISALIA, CA US",11/30/1999,0,0,0,67,47
USC00049367,"VISALIA, CA US",12/1/1999,0,0,0,69,36
USC00049367,"VISALIA, CA US",12/2/1999,0,0,0,68,37
USC00049367,"VISALIA, CA US",12/3/1999,0,0,0,57,38
USC00049367,"VISALIA, CA US",12/4/1999,0,0,0,54,36
USC00049367,"VISALIA, CA US",12/5/1999,0,0,0,61,35
USC00049367,"VISALIA, CA US",12/6/1999,0,0,0,61,35
USC00049367,"VISALIA, CA US",12/7/1999,0,0,0,56,35
USC00049367,"VISALIA, CA US",12/8/1999,0,0,0,58,33
USC00049367,"VISALIA, CA US",12/9/1999,0,0,0,58,33
USC00049367,"VISALIA, CA US",12/10/1999,0,0,0,54,36
USC00049367,"VISALIA, CA US",12/11/1999,0,0,0,52,40
USC00049367,"VISALIA, CA US",12/12/1999,0,0,0,54,33
USC00049367,"VISALIA, CA US",12/13/1999,0,0,0,56,35
USC00049367,"VISALIA, CA US",12/14/1999,0,0,0,60,34
USC00049367,"VISALIA, CA US",12/15/1999,0,0,0,59,35
USC00049367,"VISALIA, CA US",12/16/1999,0,0,0,58,36
USC00049367,"VISALIA, CA US",12/17/1999,0,0,0,58,34
USC00049367,"VISALIA, CA US",12/18/1999,0,0,0,58,34
USC00049367,"VISALIA, CA US",12/19/1999,0,0,0,60,36
USC00049367,"VISALIA, CA US",12/20/1999,0,0,0,58,36
USC00049367,"VISALIA, CA US",12/21/1999,0,0,0,60,35
USC00049367,"VISALIA, CA US",12/22/1999,0,0,0,60,36
USC00049367,"VISALIA, CA US",12/23/1999,0,0,0,63,37
USC00049367,"VISALIA, CA US",12/24/1999,0,0,0,61,36
USC00049367,"VISALIA, CA US",12/25/1999,0,0,0,62,35
USC00049367,"VISALIA, CA US",12/26/1999,0,0,0,62,34
USC00049367,"VISALIA, CA US",12/27/1999,0,0,0,64,35
USC00049367,"VISALIA, CA US",12/28/1999,0,0,0,64,35
USC00049367,"VISALIA, CA US",12/29/1999,0,0,0,65,35
USC00049367,"VISALIA, CA US",12/30/1999,0,0,0,65,34
USC00049367,"VISALIA, CA US",12/31/1999,0,0,0,64,36
USC00049367,"VISALIA, CA US",1/1/2000,0,0,0,63,34
USC00049367,"VISALIA, CA US",1/2/2000,0,0,0,65,35
USC00049367,"VISALIA, CA US",1/3/2000,0,0,0,65,33
USC00049367,"VISALIA, CA US",1/4/2000,0,0,0,54,33
USC00049367,"VISALIA, CA US",1/5/2000,0,0,0,56,33
USC00049367,"VISALIA, CA US",1/6/2000,0,0,0,56,31
USC00049367,"VISALIA, CA US",1/7/2000,0,0,0,54,31
USC00049367,"VISALIA, CA US",1/8/2000,0,0,0,54,33
USC00049367,"VISALIA, CA US",1/9/2000,0,0,0,55,33
USC00049367,"VISALIA, CA US",1/10/2000,0,0,0,56,33
USC00049367,"VISALIA, CA US",1/11/2000,0,0,0,57,40
USC00049367,"VISALIA, CA US",1/12/2000,0,0,0,63,40
USC00049367,"VISALIA, CA US",1/13/2000,0,0,0,61,42
USC00049367,"VISALIA, CA US",1/14/2000,0,0,0,69,41
USC00049367,"VISALIA, CA US",1/15/2000,0,0,0,64,47
USC00049367,"VISALIA, CA US",1/16/2000,0.23,0,0,64,48
USC00049367,"VISALIA, CA US",1/17/2000,0.05,0,0,65,49
USC00049367,"VISALIA, CA US",1/18/2000,0.2,0,0,65,53
USC00049367,"VISALIA, CA US",1/19/2000,0,0,0,69,51
USC00049367,"VISALIA, CA US",1/20/2000,0,0,0,70,51
USC00049367,"VISALIA, CA US",1/21/2000,0,0,0,65,47
USC00049367,"VISALIA, CA US",1/22/2000,0,0,0,58,43
USC00049367,"VISALIA, CA US",1/23/2000,0.03,0,0,57,43
USC00049367,"VISALIA, CA US",1/24/2000,1.41,0,0,61,48
USC00049367,"VISALIA, CA US",1/25/2000,0.1,0,0,62,46
USC00049367,"VISALIA, CA US",1/26/2000,0,0,0,54,45
USC00049367,"VISALIA, CA US",1/27/2000,0,0,0,55,43
USC00049367,"VISALIA, CA US",1/28/2000,0,0,0,58,43
USC00049367,"VISALIA, CA US",1/29/2000,0,0,0,60,42
USC00049367,"VISALIA, CA US",1/30/2000,0,0,0,64,39
USC00049367,"VISALIA, CA US",1/31/2000,0.15,0,0,56,47
USC00049367,"VISALIA, CA US",2/1/2000,0,0,0,62,43
USC00049367,"VISALIA, CA US",2/2/2000,0,0,0,63,43
USC00049367,"VISALIA, CA US",2/3/2000,0,0,0,67,44
USC00049367,"VISALIA, CA US",2/4/2000,0,0,0,67,44
USC00049367,"VISALIA, CA US",2/5/2000,0,0,0,76,46
USC00049367,"VISALIA, CA US",2/6/2000,0,0,0,76,45
USC00049367,"VISALIA, CA US",2/7/2000,0,0,0,72,46
USC00049367,"VISALIA, CA US",2/8/2000,0,0,0,71,45
USC00049367,"VISALIA, CA US",2/9/2000,0,0,0,70,49
USC00049367,"VISALIA, CA US",2/10/2000,0.11,0,0,70,52
USC00049367,"VISALIA, CA US",2/11/2000,0.1,0,0,62,47
USC00049367,"VISALIA, CA US",2/12/2000,0.55,0,0,62,46
USC00049367,"VISALIA, CA US",2/13/2000,0.25,0,0,59,47
USC00049367,"VISALIA, CA US",2/14/2000,0.64,0,0,59,47
USC00049367,"VISALIA, CA US",2/15/2000,0.15,0,0,63,44
USC00049367,"VISALIA, CA US",2/16/2000,0.36,0,0,60,45
USC00049367,"VISALIA, CA US",2/17/2000,0.62,0,0,53,44
USC00049367,"VISALIA, CA US",2/18/2000,0,0,0,57,42
USC00049367,"VISALIA, CA US",2/19/2000,0,0,0,60,42
USC00049367,"VISALIA, CA US",2/20/2000,0,0,0,63,43
USC00049367,"VISALIA, CA US",2/21/2000,0.41,0,0,72,47
USC00049367,"VISALIA, CA US",2/22/2000,0,0,0,67,46
USC00049367,"VISALIA, CA US",2/23/2000,0.37,0,0,63,50
USC00049367,"VISALIA, CA US",2/24/2000,0.22,0,0,52,38
USC00049367,"VISALIA, CA US",2/25/2000,0,0,0,53,40
USC00049367,"VISALIA, CA US",2/26/2000,0,0,0,61,40
USC00049367,"VISALIA, CA US",2/27/2000,0.07,0,0,66,49
USC00049367,"VISALIA, CA US",2/28/2000,0.55,0,0,57,43
USC00049367,"VISALIA, CA US",2/29/2000,0.04,0,0,58,44
USC00049367,"VISALIA, CA US",3/1/2000,0.25,0,0,56,39
USC00049367,"VISALIA, CA US",3/2/2000,0,0,0,57,40
USC00049367,"VISALIA, CA US",3/3/2000,0,0,0,59,42
USC00049367,"VISALIA, CA US",3/4/2000,0,0,0,60,42
USC00049367,"VISALIA, CA US",3/5/2000,0.18,0,0,62,42
USC00049367,"VISALIA, CA US",3/6/2000,0.77,0,0,51,40
USC00049367,"VISALIA, CA US",3/7/2000,0,0,0,59,41
USC00049367,"VISALIA, CA US",3/8/2000,0.15,0,0,61,44
USC00049367,"VISALIA, CA US",3/9/2000,0.1,0,0,61,44
USC00049367,"VISALIA, CA US",3/10/2000,0,0,0,62,41
USC00049367,"VISALIA, CA US",3/11/2000,0,0,0,64,42
USC00049367,"VISALIA, CA US",3/12/2000,0,0,0,67,47
USC00049367,"VISALIA, CA US",3/13/2000,0,0,0,66,49
USC00049367,"VISALIA, CA US",3/14/2000,0,0,0,70,50
USC00049367,"VISALIA, CA US",3/15/2000,0,0,0,70,50
USC00049367,"VISALIA, CA US",3/16/2000,0,0,0,73,53
USC00049367,"VISALIA, CA US",3/17/2000,0,0,0,71,46
USC00049367,"VISALIA, CA US",3/18/2000,0,0,0,68,49
USC00049367,"VISALIA, CA US",3/19/2000,0,0,0,73,52
USC00049367,"VISALIA, CA US",3/20/2000,0,0,0,74,43
USC00049367,"VISALIA, CA US",3/21/2000,0,0,0,62,45
USC00049367,"VISALIA, CA US",3/22/2000,0,0,0,67,46
USC00049367,"VISALIA, CA US",3/23/2000,0,0,0,77,52
USC00049367,"VISALIA, CA US",3/24/2000,0,0,0,78,48
USC00049367,"VISALIA, CA US",3/25/2000,0,0,0,76,47
USC00049367,"VISALIA, CA US",3/26/2000,0,0,0,72,46
USC00049367,"VISALIA, CA US",3/27/2000,0,0,0,73,52
USC00049367,"VISALIA, CA US",3/28/2000,0,0,0,71,46
USC00049367,"VISALIA, CA US",3/29/2000,0,0,0,64,47
USC00049367,"VISALIA, CA US",3/30/2000,0,0,0,69,51
USC00049367,"VISALIA, CA US",3/31/2000,0,0,0,76,52
USC00049367,"VISALIA, CA US",4/1/2000,0,0,0,76,51
USC00049367,"VISALIA, CA US",4/2/2000,0,0,0,80,51
USC00049367,"VISALIA, CA US",4/3/2000,0,0,0,85,53
USC00049367,"VISALIA, CA US",4/4/2000,0,0,0,87,57
USC00049367,"VISALIA, CA US",4/5/2000,0,0,0,86,56
USC00049367,"VISALIA, CA US",4/6/2000,0,0,0,84,53
USC00049367,"VISALIA, CA US",4/7/2000,0,0,0,80,49
USC00049367,"VISALIA, CA US",4/8/2000,0,0,0,83,49
USC00049367,"VISALIA, CA US",4/9/2000,0,0,0,85,50
USC00049367,"VISALIA, CA US",4/10/2000,0,0,0,83,49
USC00049367,"VISALIA, CA US",4/11/2000,0,0,0,74,57
USC00049367,"VISALIA, CA US",4/12/2000,0,0,0,85,59
USC00049367,"VISALIA, CA US",4/13/2000,0,0,0,89,59
USC00049367,"VISALIA, CA US",4/14/2000,0,0,0,74,54
USC00049367,"VISALIA, CA US",4/15/2000,0,0,0,69,50
USC00049367,"VISALIA, CA US",4/16/2000,0,0,0,70,53
USC00049367,"VISALIA, CA US",4/17/2000,0.05,0,0,66,55
USC00049367,"VISALIA, CA US",4/18/2000,0.98,0,0,56,46
USC00049367,"VISALIA, CA US",4/19/2000,0,0,0,65,46
USC00049367,"VISALIA, CA US",4/20/2000,0,0,0,71,48
USC00049367,"VISALIA, CA US",4/21/2000,0,0,0,74,53
USC00049367,"VISALIA, CA US",4/22/2000,0,0,0,76,50
USC00049367,"VISALIA, CA US",4/23/2000,0,0,0,71,47
USC00049367,"VISALIA, CA US",4/24/2000,0,0,0,74,50
USC00049367,"VISALIA, CA US",4/25/2000,0,0,0,74,51
USC00049367,"VISALIA, CA US",4/26/2000,0,0,0,78,53
USC00049367,"VISALIA, CA US",4/27/2000,0,0,0,81,54
USC00049367,"VISALIA, CA US",4/28/2000,0,0,0,85,51
USC00049367,"VISALIA, CA US",4/29/2000,0,0,0,64,45
USC00049367,"VISALIA, CA US",4/30/2000,0,0,0,75,54
USC00049367,"VISALIA, CA US",5/1/2000,0,0,0,82,59
USC00049367,"VISALIA, CA US",5/2/2000,0,0,0,85,55
USC00049367,"VISALIA, CA US",5/3/2000,0,0,0,82,56
USC00049367,"VISALIA, CA US",5/4/2000,0,0,0,83,57
USC00049367,"VISALIA, CA US",5/5/2000,0,0,0,83,56
USC00049367,"VISALIA, CA US",5/6/2000,0,0,0,83,52
USC00049367,"VISALIA, CA US",5/7/2000,0,0,0,79,56
USC00049367,"VISALIA, CA US",5/8/2000,0,0,0,76,58
USC00049367,"VISALIA, CA US",5/9/2000,0,0,0,79,59
USC00049367,"VISALIA, CA US",5/10/2000,0,0,0,84,53
USC00049367,"VISALIA, CA US",5/11/2000,0,0,0,70,45
USC00049367,"VISALIA, CA US",5/12/2000,0,0,0,70,47
USC00049367,"VISALIA, CA US",5/13/2000,0,0,0,76,51
USC00049367,"VISALIA, CA US",5/14/2000,0,0,0,83,54
USC00049367,"VISALIA, CA US",5/15/2000,0,0,0,75,57
USC00049367,"VISALIA, CA US",5/16/2000,0.5,0,0,76,50
USC00049367,"VISALIA, CA US",5/17/2000,0,0,0,76,50
USC00049367,"VISALIA, CA US",5/18/2000,0,0,0,70,55
USC00049367,"VISALIA, CA US",5/19/2000,0,0,0,80,55
USC00049367,"VISALIA, CA US",5/20/2000,0,0,0,86,64
USC00049367,"VISALIA, CA US",5/21/2000,0,0,0,92,65
USC00049367,"VISALIA, CA US",5/22/2000,0,0,0,96,69
USC00049367,"VISALIA, CA US",5/23/2000,0,0,0,98,70
USC00049367,"VISALIA, CA US",5/24/2000,0,0,0,98,68
USC00049367,"VISALIA, CA US",5/25/2000,0,0,0,98,63
USC00049367,"VISALIA, CA US",5/26/2000,0,0,0,89,61
USC00049367,"VISALIA, CA US",5/27/2000,0,0,0,85,63
USC00049367,"VISALIA, CA US",5/28/2000,0,0,0,89,63
USC00049367,"VISALIA, CA US",5/29/2000,0,0,0,92,63
USC00049367,"VISALIA, CA US",5/30/2000,0,0,0,90,59
USC00049367,"VISALIA, CA US",5/31/2000,0,0,0,84,55
USC00049367,"VISALIA, CA US",6/1/2000,0,0,0,83,57
USC00049367,"VISALIA, CA US",6/2/2000,0,0,0,87,57
USC00049367,"VISALIA, CA US",6/3/2000,0,0,0,92,61
USC00049367,"VISALIA, CA US",6/4/2000,0,0,0,92,61
USC00049367,"VISALIA, CA US",6/5/2000,0,0,0,95,58
USC00049367,"VISALIA, CA US",6/6/2000,0,0,0,82,59
USC00049367,"VISALIA, CA US",6/7/2000,0,0,0,87,60
USC00049367,"VISALIA, CA US",6/8/2000,0,0,0,85,60
USC00049367,"VISALIA, CA US",6/9/2000,0.95,0,0,66,54
USC00049367,"VISALIA, CA US",6/10/2000,0,0,0,75,54
USC00049367,"VISALIA, CA US",6/11/2000,0,0,0,78,56
USC00049367,"VISALIA, CA US",6/12/2000,0,0,0,84,60
USC00049367,"VISALIA, CA US",6/13/2000,0,0,0,86,61
USC00049367,"VISALIA, CA US",6/14/2000,0,0,0,92,68
USC00049367,"VISALIA, CA US",6/15/2000,0,0,0,96,74
USC00049367,"VISALIA, CA US",6/16/2000,0,0,0,102,73
USC00049367,"VISALIA, CA US",6/17/2000,0,0,0,98,70
USC00049367,"VISALIA, CA US",6/18/2000,0,0,0,96,67
USC00049367,"VISALIA, CA US",6/19/2000,0,0,0,88,64
USC00049367,"VISALIA, CA US",6/20/2000,0,0,0,89,67
USC00049367,"VISALIA, CA US",6/21/2000,0,0,0,96,71
USC00049367,"VISALIA, CA US",6/22/2000,0,0,0,98,71
USC00049367,"VISALIA, CA US",6/23/2000,0,0,0,98,68
USC00049367,"VISALIA, CA US",6/24/2000,0,0,0,96,65
USC00049367,"VISALIA, CA US",6/25/2000,0,0,0,92,68
USC00049367,"VISALIA, CA US",6/26/2000,0,0,0,93,68
USC00049367,"VISALIA, CA US",6/27/2000,0,0,0,97,71
USC00049367,"VISALIA, CA US",6/28/2000,0,0,0,98,73
USC00049367,"VISALIA, CA US",6/29/2000,0,0,0,99,72
USC00049367,"VISALIA, CA US",6/30/2000,0,0,0,98,70
USC00049367,"VISALIA, CA US",7/1/2000,0,0,0,96,64
USC00049367,"VISALIA, CA US",7/2/2000,0,0,0,91,63
USC00049367,"VISALIA, CA US",7/3/2000,0,0,0,89,61
USC00049367,"VISALIA, CA US",7/4/2000,0,0,0,85,58
USC00049367,"VISALIA, CA US",7/5/2000,0,0,0,83,59
USC00049367,"VISALIA, CA US",7/6/2000,0,0,0,85,60
USC00049367,"VISALIA, CA US",7/7/2000,0,0,0,85,60
USC00049367,"VISALIA, CA US",7/8/2000,0,0,0,84,60
USC00049367,"VISALIA, CA US",7/9/2000,0,0,0,84,62
USC00049367,"VISALIA, CA US",7/10/2000,0,0,0,91,64
USC00049367,"VISALIA, CA US",7/11/2000,0,0,0,92,64
USC00049367,"VISALIA, CA US",7/12/2000,0,0,0,91,64
USC00049367,"VISALIA, CA US",7/13/2000,0,0,0,91,64
USC00049367,"VISALIA, CA US",7/14/2000,0,0,0,90,65
USC00049367,"VISALIA, CA US",7/15/2000,0,0,0,93,67
USC00049367,"VISALIA, CA US",7/16/2000,0,0,0,94,67
USC00049367,"VISALIA, CA US",7/17/2000,0,0,0,91,61
USC00049367,"VISALIA, CA US",7/18/2000,0,0,0,86,62
USC00049367,"VISALIA, CA US",7/19/2000,0,0,0,90,64
USC00049367,"VISALIA, CA US",7/20/2000,0,0,0,94,69
USC00049367,"VISALIA, CA US",7/21/2000,0,0,0,94,68
USC00049367,"VISALIA, CA US",7/22/2000,0,0,0,97,66
USC00049367,"VISALIA, CA US",7/23/2000,0,0,0,92,67
USC00049367,"VISALIA, CA US",7/24/2000,0,0,0,98,68
USC00049367,"VISALIA, CA US",7/25/2000,0,0,0,98,69
USC00049367,"VISALIA, CA US",7/26/2000,0,0,0,97,67
USC00049367,"VISALIA, CA US",7/27/2000,0,0,0,97,66
USC00049367,"VISALIA, CA US",7/28/2000,0,0,0,98,68
USC00049367,"VISALIA, CA US",7/29/2000,0,0,0,99,72
USC00049367,"VISALIA, CA US",7/30/2000,0,0,0,95,62
USC00049367,"VISALIA, CA US",7/31/2000,0,0,0,99,71
USC00049367,"VISALIA, CA US",8/1/2000,0.1,0,0,94,72
USC00049367,"VISALIA, CA US",8/2/2000,0,0,0,101,72
USC00049367,"VISALIA, CA US",8/3/2000,0,0,0,99,70
USC00049367,"VISALIA, CA US",8/4/2000,0,0,0,98,72
USC00049367,"VISALIA, CA US",8/5/2000,0,0,0,98,71
USC00049367,"VISALIA, CA US",8/6/2000,0,0,0,98,73
USC00049367,"VISALIA, CA US",8/7/2000,0,0,0,97,67
USC00049367,"VISALIA, CA US",8/8/2000,0,0,0,97,65
USC00049367,"VISALIA, CA US",8/9/2000,0,0,0,94,65
USC00049367,"VISALIA, CA US",8/10/2000,0,0,0,94,63
USC00049367,"VISALIA, CA US",8/11/2000,0,0,0,91,61
USC00049367,"VISALIA, CA US",8/12/2000,0,0,0,91,62
USC00049367,"VISALIA, CA US",8/13/2000,0,0,0,96,66
USC00049367,"VISALIA, CA US",8/14/2000,0,0,0,96,63
USC00049367,"VISALIA, CA US",8/15/2000,0,0,0,95,65
USC00049367,"VISALIA, CA US",8/16/2000,0,0,0,96,66
USC00049367,"VISALIA, CA US",8/17/2000,0,0,0,97,66
USC00049367,"VISALIA, CA US",8/18/2000,0,0,0,100,65
USC00049367,"VISALIA, CA US",8/19/2000,0,0,0,94,60
USC00049367,"VISALIA, CA US",8/20/2000,0,0,0,94,60
USC00049367,"VISALIA, CA US",8/21/2000,0,0,0,88,59
USC00049367,"VISALIA, CA US",8/22/2000,0,0,0,91,63
USC00049367,"VISALIA, CA US",8/23/2000,0,0,0,95,61
USC00049367,"VISALIA, CA US",8/24/2000,0,0,0,94,62
USC00049367,"VISALIA, CA US",8/25/2000,0,0,0,91,63
USC00049367,"VISALIA, CA US",8/26/2000,0,0,0,95,68
USC00049367,"VISALIA, CA US",8/27/2000,0,0,0,93,65
USC00049367,"VISALIA, CA US",8/28/2000,0,0,0,95,67
USC00049367,"VISALIA, CA US",8/29/2000,0,0,0,94,68
USC00049367,"VISALIA, CA US",8/30/2000,0,0,0,85,61
USC00049367,"VISALIA, CA US",8/31/2000,0,0,0,85,60
USC00049367,"VISALIA, CA US",9/1/2000,0,0,0,81,61
USC00049367,"VISALIA, CA US",9/2/2000,0,0,0,78,60
USC00049367,"VISALIA, CA US",9/3/2000,0,0,0,78,55
USC00049367,"VISALIA, CA US",9/4/2000,0,0,0,81,54
USC00049367,"VISALIA, CA US",9/5/2000,0,0,0,78,53
USC00049367,"VISALIA, CA US",9/6/2000,0,0,0,81,55
USC00049367,"VISALIA, CA US",9/7/2000,0,0,0,85,56
USC00049367,"VISALIA, CA US",9/8/2000,0,0,0,89,61
USC00049367,"VISALIA, CA US",9/9/2000,0,0,0,91,58
USC00049367,"VISALIA, CA US",9/10/2000,0,0,0,91,57
USC00049367,"VISALIA, CA US",9/11/2000,0,0,0,91,57
USC00049367,"VISALIA, CA US",9/12/2000,0,0,0,93,61
USC00049367,"VISALIA, CA US",9/13/2000,0,0,0,91,64
USC00049367,"VISALIA, CA US",9/14/2000,0,0,0,96,66
USC00049367,"VISALIA, CA US",9/15/2000,0,0,0,92,61
USC00049367,"VISALIA, CA US",9/16/2000,0,0,0,95,66
USC00049367,"VISALIA, CA US",9/17/2000,0,0,0,94,64
USC00049367,"VISALIA, CA US",9/18/2000,0,0,0,95,63
USC00049367,"VISALIA, CA US",9/19/2000,0,0,0,96,65
USC00049367,"VISALIA, CA US",9/20/2000,0,0,0,96,70
USC00049367,"VISALIA, CA US",9/21/2000,0,0,0,99,66
USC00049367,"VISALIA, CA US",9/22/2000,0,0,0,85,62
USC00049367,"VISALIA, CA US",9/23/2000,0,0,0,75,57
USC00049367,"VISALIA, CA US",9/24/2000,0,0,0,80,59
USC00049367,"VISALIA, CA US",9/25/2000,0,0,0,86,60
USC00049367,"VISALIA, CA US",9/26/2000,0,0,0,88,60
USC00049367,"VISALIA, CA US",9/27/2000,0,0,0,90,58
USC00049367,"VISALIA, CA US",9/28/2000,0,0,0,82,55
USC00049367,"VISALIA, CA US",9/29/2000,0,0,0,80,56
USC00049367,"VISALIA, CA US",9/30/2000,0,0,0,81,56
USC00049367,"VISALIA, CA US",10/1/2000,0,0,0,88,62
USC00049367,"VISALIA, CA US",10/2/2000,0,0,0,91,65
USC00049367,"VISALIA, CA US",10/3/2000,0,0,0,92,59
USC00049367,"VISALIA, CA US",10/4/2000,0,0,0,85,55
USC00049367,"VISALIA, CA US",10/5/2000,0,0,0,86,57
USC00049367,"VISALIA, CA US",10/6/2000,0,0,0,81,62
USC00049367,"VISALIA, CA US",10/7/2000,0,0,0,86,58
USC00049367,"VISALIA, CA US",10/8/2000,0,0,0,80,57
USC00049367,"VISALIA, CA US",10/9/2000,0,0,0,81,62
USC00049367,"VISALIA, CA US",10/10/2000,0.6,0,0,83,56
USC00049367,"VISALIA, CA US",10/11/2000,0.21,0,0,60,52
USC00049367,"VISALIA, CA US",10/12/2000,0.05,0,0,67,52
USC00049367,"VISALIA, CA US",10/13/2000,0,0,0,69,47
USC00049367,"VISALIA, CA US",10/14/2000,0,0,0,72,51
USC00049367,"VISALIA, CA US",10/15/2000,0,0,0,74,51
USC00049367,"VISALIA, CA US",10/16/2000,0,0,0,77,53
USC00049367,"VISALIA, CA US",10/17/2000,0,0,0,78,53
